838748310710,"38 km WSW of Sabang, Philippines",reviewed,0,572,earthquake,6.1, Philippines,119.954,14.509,33,1996-07-30 17:38:30.710000+00:00
839727076780,"107 km WNW of Sola, Vanuatu",reviewed,0,572,earthquake,6.1, Vanuatu,166.692,-13.396,99.8,1996-08-11 01:31:16.780000+00:00
843222282120,"42 km ENE of Cortes, Philippines",reviewed,0,572,earthquake,6.1, Philippines,126.544,9.446,33,1996-09-20 12:24:42.120000+00:00
844738613930,southeast Indian Ridge,reviewed,0,572,earthquake,6.1,southeast Indian Ridge,96.025,-45.778,10,1996-10-08 01:36:53.930000+00:00
845134561270,"103 km S of Panguna, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,155.471,-7.25,33,1996-10-12 15:36:01.270000+00:00
846185513930,"179 km NNW of Lorino, Russia",reviewed,0,572,earthquake,6.1, Russia,-173.229,66.986,19.9,1996-10-24 19:31:53.930000+00:00
847347016710,"25 km E of Union, Philippines",reviewed,0,572,earthquake,6.1, Philippines,126.34,9.785,33,1996-11-07 06:10:16.710000+00:00
847852899940,"54 km WSW of Changuillo, Peru",reviewed,0,572,earthquake,6.1, Peru,-75.692,-14.843,33,1996-11-13 02:41:39.940000+00:00
848265080270,south of the Fiji Islands,reviewed,0,572,earthquake,6.1,south of the Fiji Islands,-179.704,-22.196,591.6,1996-11-17 21:11:20.270000+00:00
848456867980,"115 km SE of Katsuura, Japan",reviewed,0,572,earthquake,6.1, Japan,141.132,34.35,33,1996-11-20 02:27:47.980000+00:00
850103656310,"82 km S of Banjar, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,107.489,-7.936,50.9,1996-12-09 03:54:16.310000+00:00
855491556290,"68 km S of Paracas, Peru",reviewed,0,572,earthquake,6.1, Peru,-76.276,-14.486,33,1997-02-09 12:32:36.290000+00:00
856568424140,"186 km SSE of Kuril’sk, Russia",reviewed,0,572,earthquake,6.1, Russia,149.167,43.829,33,1997-02-21 23:40:24.140000+00:00
856981630660,southeast Indian Ridge,reviewed,0,572,earthquake,6.1,southeast Indian Ridge,100.282,-47.497,10,1997-02-26 18:27:10.660000+00:00
857134638640,"24 km SSW of Om?dcheh, Iran",reviewed,0,572,earthquake,6.1, Iran,48.05,38.075,10,1997-02-28 12:57:18.640000+00:00
858057957760,Kermadec Islands region,reviewed,0,572,earthquake,6.1,Kermadec Islands region,-177.732,-31.078,10,1997-03-11 05:25:57.760000+00:00
859308272610,"115 km SSW of Tarauacá, Brazil",reviewed,0,572,earthquake,6.1, Brazil,-71.295,-9.063,602.6,1997-03-25 16:44:32.610000+00:00
859365107180,"16 km NE of Satsumasendai, Japan",reviewed,0,572,earthquake,6.1, Japan,130.429,31.92,10,1997-03-26 08:31:47.180000+00:00
859907509000,"53 km SSW of Boca Chica, Panama",reviewed,0,572,earthquake,6.1, Panama,-82.401,7.774,33,1997-04-01 15:11:49+00:00
859961671090,"33 km NW of Scarborough, Trinidad and Tobago",reviewed,0,572,earthquake,6.1, Trinidad and Tobago,-60.942,11.412,45,1997-04-02 06:14:31.090000+00:00
